La Academia fue fundada por "1"
Tesis de "2" dirigida por "1"
Tesis de "3" dirigida por "1"
Tesis de "4" dirigida por "1"
Tesis de "5" dirigida por "2"
Tesis de "6" dirigida por "2"
Tesis de "7" dirigida por "2"
Tesis de "8" dirigida por "3"
Tesis de "9" dirigida por "3"
Tesis de "10" dirigida por "3"
Tesis de "11" dirigida por "4"
Tesis de "12" dirigida por "4"
Tesis de "13" dirigida por "4"
Tesis de "14" dirigida por "5"
Tesis de "15" dirigida por "5"
Tesis de "16" dirigida por "5"
Tesis de "17" dirigida por "6"
Tesis de "18" dirigida por "6"
Tesis de "19" dirigida por "6"
Tesis de "20" dirigida por "7"
Tesis de "21" dirigida por "7"
Tesis de "22" dirigida por "7"
Tesis de "23" dirigida por "8"
Tesis de "24" dirigida por "8"
Tesis de "25" dirigida por "8"
Tesis de "26" dirigida por "9"
Tesis de "27" dirigida por "9"
Tesis de "28" dirigida por "9"
Tesis de "29" dirigida por "10"
Tesis de "30" dirigida por "10"
Tesis de "31" dirigida por "10"
Tesis de "32" dirigida por "11"
Tesis de "33" dirigida por "11"
Tesis de "34" dirigida por "11"
Tesis de "35" dirigida por "12"
Tesis de "36" dirigida por "12"
Tesis de "37" dirigida por "12"
Tesis de "38" dirigida por "13"
Tesis de "39" dirigida por "13"
Tesis de "40" dirigida por "13"
Tesis de "41" dirigida por "14"
Tesis de "42" dirigida por "14"
Tesis de "43" dirigida por "14"
Tesis de "44" dirigida por "15"
Tesis de "45" dirigida por "15"
Tesis de "46" dirigida por "15"
Tesis de "47" dirigida por "16"
Tesis de "48" dirigida por "16"
Tesis de "49" dirigida por "16"
Tesis de "50" dirigida por "17"
Tesis de "51" dirigida por "17"
Tesis de "52" dirigida por "17"
Tesis de "53" dirigida por "18"
Tesis de "54" dirigida por "18"
Tesis de "55" dirigida por "18"
Tesis de "56" dirigida por "19"
Tesis de "57" dirigida por "19"
Tesis de "58" dirigida por "19"
Tesis de "59" dirigida por "20"
Tesis de "60" dirigida por "20"
Tesis de "61" dirigida por "20"
Tesis de "62" dirigida por "21"
Tesis de "63" dirigida por "21"
Tesis de "64" dirigida por "21"
Tesis de "65" dirigida por "22"
Tesis de "66" dirigida por "22"
Tesis de "67" dirigida por "22"
Tesis de "68" dirigida por "23"
Tesis de "69" dirigida por "23"
Tesis de "70" dirigida por "23"
Tesis de "71" dirigida por "24"
Tesis de "72" dirigida por "24"
Tesis de "73" dirigida por "24"
Tesis de "74" dirigida por "25"
Tesis de "75" dirigida por "25"
Tesis de "76" dirigida por "25"
Tesis de "77" dirigida por "26"
Tesis de "78" dirigida por "26"
Tesis de "79" dirigida por "26"
Tesis de "80" dirigida por "27"
Tesis de "81" dirigida por "27"
Tesis de "82" dirigida por "27"
Tesis de "83" dirigida por "28"
Tesis de "84" dirigida por "28"
Tesis de "85" dirigida por "28"
Tesis de "86" dirigida por "29"
Tesis de "87" dirigida por "29"
Tesis de "88" dirigida por "29"
Tesis de "89" dirigida por "30"
Tesis de "90" dirigida por "30"
Tesis de "91" dirigida por "30"
Tesis de "92" dirigida por "31"
Tesis de "93" dirigida por "31"
Tesis de "94" dirigida por "31"
Tesis de "95" dirigida por "32"
Tesis de "96" dirigida por "32"
Tesis de "97" dirigida por "32"
Tesis de "98" dirigida por "33"
Tesis de "99" dirigida por "33"
Tesis de "100" dirigida por "33"
Tesis de "101" dirigida por "34"
Tesis de "102" dirigida por "34"
Tesis de "103" dirigida por "34"
Tesis de "104" dirigida por "35"
Tesis de "105" dirigida por "35"
Tesis de "106" dirigida por "35"
Tesis de "107" dirigida por "36"
Tesis de "108" dirigida por "36"
Tesis de "109" dirigida por "36"
Tesis de "110" dirigida por "37"
Tesis de "111" dirigida por "37"
Tesis de "112" dirigida por "37"
Tesis de "113" dirigida por "38"
Tesis de "114" dirigida por "38"
Tesis de "115" dirigida por "38"
Tesis de "116" dirigida por "39"
Tesis de "117" dirigida por "39"
Tesis de "118" dirigida por "39"
Tesis de "119" dirigida por "40"
Tesis de "120" dirigida por "40"
Tesis de "121" dirigida por "40"
